path,specialist_pass,review_treatment,review_result,role,material_symbols_or_sections,callers_or_registration,downstream_consumers,config_or_reachability,failure_or_fallback,supporting_files_examined,open_questions,notes
home-mixer/clients/past_request_timestamps_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Client backing PastRequestTimestampsQueryHydrator / UpdatePastRequestTimestampsSideEffect.,PastRequestTimestampsClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/prompts_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Client backing PromptsSource.,PromptsClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/resurrection_date_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"Client used directly in server.rs's QueryBuilder::build to fetch resurrection_time_ms (200ms timeout, fails open to None).",ResurrectionDateClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/rotating_channel.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,gRPC channel-rotation helper; not tied to one specific pipeline component.,(infra helper),Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/s2s.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Shared service-to-service TLS credential path constants used by nearly every Prod*Client constructor across all 6 pipelines.,S2S_CHAIN_PATH/CRT_PATH/KEY_PATH,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/served_history_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Client backing ServedHistoryQueryHydrator / UpdateServedHistorySideEffect / TruncateServedHistorySideEffect.,ServedHistoryClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/simclusters_ann_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Client backing SimclustersSource (S01-F003/S00-C043).,SimClustersAnnClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/tweet_entity_service_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"Widely-used client (CoreDataCandidateHydrator, QuoteHydrator, LanguageCodeHydrator, SubscriptionHydrator, ConversationGapAncestorHydrator, PushToHomeSource).",TESClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/uas_fetcher.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"Supporting helper for user-action-sequence fetching, used by ScoringSequenceQueryHydrator/RetrievalSequenceQueryHydrator via UserActionAggregationClient.",(UAS fetch helper),Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/user_action_aggregation_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Client backing ScoringSequenceQueryHydrator and RetrievalSequenceQueryHydrator -- the primary Phoenix model input source.,UserActionAggregationClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/vm_ranker_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Client backing VMRanker (S01-F012); includes the xDS-P2C client-building logic invoked from candidate_pipeline/mod.rs.,"VMRankerClient, VMRankerCluster, XdsVMRankerClient",Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/who_to_follow_client.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Client backing WhoToFollowSource.,WhoToFollowClient,Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,"Internal implementation not read; if timeout/retry behavior differs materially from the framework's generic per-unit-failure model, that would refine S01-F004's failure-mode picture.","Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/clients/mod.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,Declares all 18 clients submodules.,(module),Role/injection-site confirmed via the 6 pipeline construction files S01 deep-read (each client's Prod*/Mock* pair and injection point were observed there); this file's own internal request/retry/timeout logic was not independently opened in S01.,the hydrator/source/query_hydrator/side_effect that holds this client (see S01_pipeline_inventory.csv),Not independently verified beyond the calling component's own enable() gate,Not independently verified; calling component's framework-level failure semantics (S01-F004) govern how a client error surfaces,the pipeline construction file(s) that inject this client,,"Orchestration-boundary review only: confirmed this client exists, is constructed with a Prod/Mock pair, and is injected at a specific site. Internal client implementation (RPC semantics, retries, timeouts) is out of S01's charter and not independently examined."
home-mixer/util/egress.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,"3-line re-export shim: `pub use xai_candidate_pipeline::component_library::egress::{...}`. The actual PredictionDispatch/predict_with_fallback implementation lives in the external xai_candidate_pipeline crate, not in this published snapshot (see S00-F007).","EgressConfig, PredictionDispatch, PredictionPath, RetrievalDispatch, RetrievalPath",see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/util/country_codes.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Small (12-line) country-code utility.,(country code helpers),see role for direct usage sites observed in S01,varies; see role,N/A,N/A,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",Contents not verified.,"Small utility file; not independently opened in S01, role inferred from filename and directory context."
home-mixer/util/mod.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,Declares all util submodules including the urt/ subdirectory.,(module),see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/util/string_case.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Small (15-line) string-casing utility.,(string-case helpers),see role for direct usage sites observed in S01,varies; see role,N/A,N/A,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",Contents not verified.,"Small utility file; not independently opened in S01, role inferred from filename and directory context."
home-mixer/util/xds.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,Referenced directly by VMRanker::score (S01-F012) to decide xDS vs DNS dispatch.,use_xds_for_vm_ranker_cluster and similar gate helpers,see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/util/url.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Small (35-line) URL utility.,(URL helpers),see role for direct usage sites observed in S01,varies; see role,N/A,N/A,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",Contents not verified.,"Small utility file; not independently opened in S01, role inferred from filename and directory context."
home-mixer/util/feed_log.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,Referenced directly in for_you_server.rs/following_feed_server.rs/ranked_following_feed_server.rs for request/response logging.,"log_feed_request, log_feed_response",see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/util/tweet_type_metrics.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Supporting helper for TweetTypeMetricsHydrator.,(tweet-type metrics helpers),see role for direct usage sites observed in S01,varies; see role,N/A,N/A,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",Contents not verified.,"Small utility file; not independently opened in S01, role inferred from filename and directory context."
home-mixer/util/candidates_util.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,related_post_ids_iter is used directly by PreviouslySeenPostsBackupFilter (S01-F001) and Brazil2026ElectionFilter-adjacent logic.,related_post_ids_iter and similar,see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/util/conversation_grouping.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"Supporting helper, likely for DedupConversationFilter/ConversationGapAncestorHydrator.",(conversation-grouping helpers),see role for direct usage sites observed in S01,varies; see role,N/A,N/A,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",Contents not verified.,"Small utility file; not independently opened in S01, role inferred from filename and directory context."
home-mixer/util/shadow.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,Referenced directly in server.rs's QueryBuilder::build to compute query.is_shadow_traffic.,is_shadow_traffic,see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/util/phoenix_request.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,The exact file S00-F007's evidence chain traced (candidate -> TweetInfo -> PredictNextActionsRequest); re-confirmed via PhoenixScorer's usage in S01.,"candidate_to_tweet_info, build_tweet_infos, build_prediction_request",see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/util/rescore.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"Not deep-read in S01; name suggests a re-scoring utility, possibly used by VMRanker or RankingScorer.",(rescoring helpers),see role for direct usage sites observed in S01,varies; see role,N/A,N/A,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",Contents not verified.,"Small utility file; not independently opened in S01, role inferred from filename and directory context."
home-mixer/util/author_rules.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,"Constructed directly in phoenix_candidate_pipeline.rs and passed into AuthorColdStart, which both RankingScorer and VMRanker hold.",AuthorRulesEvaluator,see role for direct usage sites observed in S01,varies; see role,confirmed via direct usage-site read,governed by the calling component,"home-mixer/scorers/phoenix_scorer.rs, home-mixer/scorers/vm_ranker.rs, home-mixer/server.rs, home-mixer/filters/previously_seen_posts_backup_filter.rs (cross-read for usage sites)",,
home-mixer/bin/pipeline_components_json.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,"Diagnostic binary: constructs mock() instances of all 6 pipelines and prints each one's own components() (PipelineStage -> component-name list, the same introspection structure defined in candidate-pipeline/candidate_pipeline.rs) as JSON.",main(); print_pipeline; json_entry,standalone `cargo run --bin pipeline_components_json`-style binary; not part of the gRPC server,operational tooling / documentation generation (not traced further -- outside S01's request-path scope),N/A (offline diagnostic tool),N/A,candidate-pipeline/candidate_pipeline.rs (PipelineComponents/components()),,"Confirms the codebase has its own canonical, self-reported component inventory per pipeline, corroborating S01_pipeline_inventory.csv's structure. S01 did not attempt to build/execute this binary; recommended as an S18 reproducibility cross-check to mechanically verify S01's manually-derived inventory against the compiled component lists."
home-mixer/params/param.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,"Defines ~190 param!() feature-switch-backed constants (weights, thresholds, Enable* switches) read via query.params throughout every pipeline; extensively reviewed in S00 (bidirectional-follow params, ReportWeight/FavoriteWeight, EnableBidirectionalFollowHydration, EnableAllAuthorFollowHydration, MAX_GRPC_MESSAGE_SIZE-adjacent constants, etc.) and cross-referenced again in S01 for EnableVMRanker and other gate names encountered while tracing scorers.",param!() macro invocations; carries the 'mirrored from config feature-switch defaults; last sync ...' header (S00-F013),home-mixer/params/mod.rs (pub use param::*),every gated component across all 6 pipelines,Every param has a checked-in default and is runtime-overridable via xai_feature_switches (S00-F009/S00-C023),N/A (static config definitions),home-mixer/params/config.rs,,"Full census of all ~190 params is S17's job, not repeated in S01; S01 relied on this file only for the specific gate names it needed to resolve orchestration questions (e.g. EnableVMRanker, EnableBidirectionalFollowHydration)."
home-mixer/params/mod.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,Re-exports config.rs and param.rs as the crate's params module (`mod config; mod param; pub use config::*; pub use param::*;`).,mod declarations,home-mixer/lib.rs,every file that does `use crate::params;`,N/A,N/A,"home-mixer/params/param.rs, home-mixer/params/config.rs",,
home-mixer/scorers/mod.rs,S01,FULL_SOURCE_REVIEW,COMPONENT_REVIEWED,"Declares the 6 scorers submodules (author_cold_start, phoenix_scorer, phoenix_scores_ranking_scorer, ranking_scorer, value_model_gate, vm_ranker).",mod declarations,home-mixer/lib.rs,all 6 pipelines' scorer construction,N/A,N/A,each scorers/*.rs file's construction site in the 6 pipeline files,,
home-mixer/scorers/author_cold_start.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,AuthorColdStart: constructed once in PhoenixCandidatePipeline::build_with_clients (wrapping an AuthorRulesEvaluator) and shared (via .clone()) between RankingScorer and VMRanker -- implicated in the README's 'New-Author Boost' adjustment.,AuthorColdStart,"home-mixer/candidate_pipeline/phoenix_candidate_pipeline.rs L393-L399, L404","RankingScorer, VMRanker (both hold a clone)",Not independently verified in S01,Not independently verified in S01,home-mixer/candidate_pipeline/phoenix_candidate_pipeline.rs,Exact new-author-boost formula and threshold not verified in S01.,"Construction site and sharing relationship confirmed via the pipeline file; internal cold-start logic (thresholds, target-position lift formula) not read -- deferred to S05."
home-mixer/scorers/value_model_gate.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,"537-line file (2nd-largest in scorers/); name suggests a gating mechanism around 'value model' scoring (referenced by VMRanker's MPN/value-model fold-weight logic seen in vm_ranker.rs: EnableMpnScoring, VMRankerValueModelId).",not enumerated (not opened),presumed VMRanker or RankingScorer (not confirmed by direct read),S08 (diversity/reranking),UNKNOWN (not read),UNKNOWN (not read),home-mixer/scorers/vm_ranker.rs (adjacent context only),Full contents and role not verified in S01 -- priority follow-up for S05/S08.,Not opened in S01 due to scope/time; flagged for S05/S08 as a file requiring a full read given its size and apparent relevance to value-model scoring gates.
home-mixer/ads/following_ad_blender.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Ad-blending logic for the Following surface (referenced by name in the S00 architecture map's D08 domain); not independently opened in S01.,not enumerated (not opened in S01),home-mixer/selectors/blender_selector.rs (presumed; not independently confirmed in S01),S02 (ads/blending policy owner),UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01; deferred entirely to S02.,"Deep ad-blending policy is explicitly S02's domain per the pass charter (S01 owns composition/invocation boundaries only, not blending policy). File not opened; role inferred from filename and the S00 architecture map's D08 domain description."
home-mixer/ads/mod.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Declares the ads submodule tree.,not enumerated (not opened in S01),home-mixer/selectors/blender_selector.rs (presumed; not independently confirmed in S01),S02 (ads/blending policy owner),UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01; deferred entirely to S02.,"Deep ad-blending policy is explicitly S02's domain per the pass charter (S01 owns composition/invocation boundaries only, not blending policy). File not opened; role inferred from filename and the S00 architecture map's D08 domain description."
home-mixer/ads/partition_organic_blender.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Largest ads file (292 lines); 'the default ads blender' README refers to as reordering posts for ad adjacency. Constructed/used by ForYouCandidatePipeline's BlenderSelector per S00's prior reads; not re-opened in S01.,not enumerated (not opened in S01),home-mixer/selectors/blender_selector.rs (presumed; not independently confirmed in S01),S02 (ads/blending policy owner),UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01; deferred entirely to S02.,"Deep ad-blending policy is explicitly S02's domain per the pass charter (S01 owns composition/invocation boundaries only, not blending policy). File not opened; role inferred from filename and the S00 architecture map's D08 domain description."
home-mixer/ads/safe_gap_blender.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Ad-blending 'safe gap' policy (minimum spacing between ads presumably); not independently opened in S01.,not enumerated (not opened in S01),home-mixer/selectors/blender_selector.rs (presumed; not independently confirmed in S01),S02 (ads/blending policy owner),UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01; deferred entirely to S02.,"Deep ad-blending policy is explicitly S02's domain per the pass charter (S01 owns composition/invocation boundaries only, not blending policy). File not opened; role inferred from filename and the S00 architecture map's D08 domain description."
home-mixer/ads/time_gap_blender.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Ad-blending 'time gap' policy; not independently opened in S01.,not enumerated (not opened in S01),home-mixer/selectors/blender_selector.rs (presumed; not independently confirmed in S01),S02 (ads/blending policy owner),UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01; deferred entirely to S02.,"Deep ad-blending policy is explicitly S02's domain per the pass charter (S01 owns composition/invocation boundaries only, not blending policy). File not opened; role inferred from filename and the S00 architecture map's D08 domain description."
home-mixer/ads/util.rs,S01,TRIAGED_STRUCTURAL,TRIAGED,Shared helpers for the ads/ blending modules.,not enumerated (not opened in S01),home-mixer/selectors/blender_selector.rs (presumed; not independently confirmed in S01),S02 (ads/blending policy owner),UNKNOWN (not read),UNKNOWN (not read),,Full contents not verified in S01; deferred entirely to S02.,"Deep ad-blending policy is explicitly S02's domain per the pass charter (S01 owns composition/invocation boundaries only, not blending policy). File not opened; role inferred from filename and the S00 architecture map's D08 domain description."
home-mixer/ads/tests/blender_comparison_test.rs,S01,TEST_EVIDENCE,TRIAGED,Test-fixture file for the corresponding ads/ blending module.,not enumerated (not opened in S01),cargo test harness,S02,N/A (tests),N/A (tests),,Not opened; deferred to S02.,"Per DEFINITION_OF_DONE, test/fixture files are evidence of intended behavior, not substitutes for production review; not opened in S01 given ads/ blending semantics are S02's domain."
home-mixer/ads/tests/following_ad_blender_tests.rs,S01,TEST_EVIDENCE,TRIAGED,Test-fixture file for the corresponding ads/ blending module.,not enumerated (not opened in S01),cargo test harness,S02,N/A (tests),N/A (tests),,Not opened; deferred to S02.,"Per DEFINITION_OF_DONE, test/fixture files are evidence of intended behavior, not substitutes for production review; not opened in S01 given ads/ blending semantics are S02's domain."
home-mixer/ads/tests/mod.rs,S01,TEST_EVIDENCE,TRIAGED,Test-fixture file for the corresponding ads/ blending module.,not enumerated (not opened in S01),cargo test harness,S02,N/A (tests),N/A (tests),,Not opened; deferred to S02.,"Per DEFINITION_OF_DONE, test/fixture files are evidence of intended behavior, not substitutes for production review; not opened in S01 given ads/ blending semantics are S02's domain."
home-mixer/ads/tests/partition_organic_blender_tests.rs,S01,TEST_EVIDENCE,TRIAGED,Test-fixture file for the corresponding ads/ blending module.,not enumerated (not opened in S01),cargo test harness,S02,N/A (tests),N/A (tests),,Not opened; deferred to S02.,"Per DEFINITION_OF_DONE, test/fixture files are evidence of intended behavior, not substitutes for production review; not opened in S01 given ads/ blending semantics are S02's domain."
home-mixer/ads/tests/safe_gap_blender_tests.rs,S01,TEST_EVIDENCE,TRIAGED,Test-fixture file for the corresponding ads/ blending module.,not enumerated (not opened in S01),cargo test harness,S02,N/A (tests),N/A (tests),,Not opened; deferred to S02.,"Per DEFINITION_OF_DONE, test/fixture files are evidence of intended behavior, not substitutes for production review; not opened in S01 given ads/ blending semantics are S02's domain."
home-mixer/ads/tests/time_gap_blender_tests.rs,S01,TEST_EVIDENCE,TRIAGED,Test-fixture file for the corresponding ads/ blending module.,not enumerated (not opened in S01),cargo test harness,S02,N/A (tests),N/A (tests),,Not opened; deferred to S02.,"Per DEFINITION_OF_DONE, test/fixture files are evidence of intended behavior, not substitutes for production review; not opened in S01 given ads/ blending semantics are S02's domain."
